CNT,CNTSCHID,N_STU,sch_ESCS,sch_perf,sch_DISCLIM,sch_TEACHSUP,sch_BELONG,ols_slope,ols_intercept,low_ses,odds_breaking
ALB,800084.0,28,-1.2920423922400488,319.19564220890504,-0.16975615820546225,0.22806346106286315,0.008556060289227908,22.103978684570674,381.6065065352863,True,False
ALB,800085.0,6,-1.25295112033728,388.2541615557766,0.5685037709078218,1.0216024743756917,0.8694458835897103,22.103978684570674,381.6065065352863,True,True
ALB,800087.0,40,0.21925138491634708,418.19900420272097,0.34435130835834854,0.397975739037645,0.4267777827837486,22.103978684570674,381.6065065352863,False,False
ALB,800088.0,6,-1.0405773368504843,300.9222594219324,0.31479999999999997,1.5558,1.1045653207588724,22.103978684570674,381.6065065352863,False,False
ALB,800089.0,44,-0.6840547589097239,380.55954604551596,-0.029036427047831236,0.6766448782193646,0.20452946062765115,22.103978684570674,381.6065065352863,False,False
ALB,800090.0,9,-0.8505860766439329,315.5139842211623,0.7335948935920527,0.5792482840972895,0.9823602122139219,22.103978684570674,381.6065065352863,False,False
ALB,800091.0,31,-0.763779373016426,388.44002474927316,0.18181926514574512,0.6164798461958232,0.4724974202949462,22.103978684570674,381.6065065352863,False,False
ALB,800092.0,42,0.2665166666666667,407.0999547619048,-0.06404324324324324,0.19602972972972976,0.12270952380952381,22.103978684570674,381.6065065352863,False,False
ALB,800093.0,2,-0.20145216850467873,368.8062915512174,0.281208685119425,1.5558000000000003,0.8644999859703428,22.103978684570674,381.6065065352863,False,False
ALB,800094.0,41,-0.28510175137152366,430.5432608884128,0.67735061384502,0.8587367232231489,0.9231359481369272,22.103978684570674,381.6065065352863,False,False
ALB,800095.0,44,-0.6197143574316474,282.4039189203635,-0.692024589729739,-0.005327692224792099,-0.13109556022537353,22.103978684570674,381.6065065352863,False,False
ALB,800096.0,27,0.13020987440202447,395.8867504602226,0.045507999898937695,-0.6066363343238735,0.27628265252830425,22.103978684570674,381.6065065352863,False,False
ALB,800097.0,40,0.2762253753162564,410.09184960517763,0.11135502335115893,0.6266334414958515,0.1707206839503704,22.103978684570674,381.6065065352863,False,False
ALB,800098.0,22,0.1873567314285539,352.77115049992926,-0.1723407642760466,0.7563280890593485,0.4285556018182852,22.103978684570674,381.6065065352863,False,False
ALB,800099.0,5,-0.2801234047704905,384.67496728468717,-0.5303728307473669,-0.284680477640124,-0.093334366933572,22.103978684570674,381.6065065352863,False,False
ALB,800100.0,24,-1.2265619928609557,359.03363824963776,-0.15375798124187254,0.5256983473073547,-0.3791313605336188,22.103978684570674,381.6065065352863,True,False
ALB,800101.0,35,-0.9711891935183862,304.694551404652,-0.09920619245540198,-0.10304833123388835,-0.34945585491777625,22.103978684570674,381.6065065352863,False,False
ALB,800102.0,4,-1.1703762784254088,314.256757803021,,,-0.8598254109953146,22.103978684570674,381.6065065352863,False,False
ALB,800103.0,10,-2.0059485892752074,377.9972147337063,1.1116484361646672,1.3122560890337962,0.4561157188377468,22.103978684570674,381.6065065352863,True,True
ALB,800104.0,4,-1.4029405321977717,340.89264197176055,1.8112499999999998,1.5558,0.13508262355596637,22.103978684570674,381.6065065352863,True,False
ALB,800105.0,9,-0.6929648460020645,311.6571296355434,0.41726563349939094,0.5227499746711769,-0.13937221395629795,22.103978684570674,381.6065065352863,False,False
ALB,800107.0,38,-1.0878105349675589,379.52126223420527,-0.09600414540644847,-0.24004128930327875,0.10861588027300949,22.103978684570674,381.6065065352863,False,False
